1035
2.27778	-16	0	    2	0	0
4.55556	-16	0	    2	0	0
6.83333	-16	0	    2	0	0
9.11111	-16	0	    2	0	0
11.3889	-16	0	    2	0	0
13.6667	-16	0	    2	0	0
15.9444	-16	0	    2	0	0
18.2222	-16	0	    2	0	0
20.5	-16	0	    2	0	0
22.7778	-16	0	    2	0	0
25.0556	-16	0	    2	0	0
27.3333	-16	0	    2	0	0
29.6111	-16	0	    2	0	0
31.8889	-16	0	    2	0	0
34.1667	-16	0	    2	0	0
36.4444	-16	0	    2	0	0
38.7222	-16	0	    2	0	0
41	-16	0	    2	0	0
41	-13.7143	0	    2	0	0
41	-11.4286	0	    2	0	0
41	-9.14286	0	    2	0	0
41	-6.85714	0	    2	0	0
41	-4.57143	0	    2	0	0
41	-2.28571	0	    2	0	0
38.75	0	0	    2	0	0
38.75	2.29167	0	    2	0	0
38.75	4.58333	0	    2	0	0
38.75	6.875	0	    2	0	0
38.75	9.16667	0	    2	0	0
38.75	11.4583	0	    2	0	0
38.75	13.75	0	    2	0	0
36.4706	13.75	0	    2	0	0
34.1912	13.75	0	    2	0	0
31.9118	13.75	0	    2	0	0
29.6324	13.75	0	    2	0	0
27.3529	13.75	0	    2	0	0
25.0735	13.75	0	    2	0	0
22.7941	13.75	0	    2	0	0
20.5147	13.75	0	    2	0	0
18.2353	13.75	0	    2	0	0
15.9559	13.75	0	    2	0	0
13.6765	13.75	0	    2	0	0
11.3971	13.75	0	    2	0	0
9.11765	13.75	0	    2	0	0
6.83824	13.75	0	    2	0	0
4.55882	13.75	0	    2	0	0
2.27941	13.75	0	    2	0	0
0	13.75	0	    2	0	0
-2.27941	13.75	0	    2	0	0
-4.55882	13.75	0	    2	0	0
-6.83824	13.75	0	    2	0	0
-9.11765	13.75	0	    2	0	0
-11.3971	13.75	0	    2	0	0
-13.6765	13.75	0	    2	0	0
-15.9559	13.75	0	    2	0	0
-18.2353	13.75	0	    2	0	0
-20.5147	13.75	0	    2	0	0
-22.7941	13.75	0	    2	0	0
-25.0735	13.75	0	    2	0	0
-27.3529	13.75	0	    2	0	0
-29.6324	13.75	0	    2	0	0
-31.9118	13.75	0	    2	0	0
-34.1912	13.75	0	    2	0	0
-36.4706	13.75	0	    2	0	0
-38.75	13.75	0	    2	0	0
-38.75	11.4583	0	    2	0	0
-38.75	9.16667	0	    2	0	0
-38.75	6.875	0	    2	0	0
-38.75	4.58333	0	    2	0	0
-38.75	2.29167	0	    2	0	0
-38.75	0	0	    2	0	0
-38.75	-2.29167	0	    2	0	0
-38.75	-4.58333	0	    2	0	0
-38.75	-6.875	0	    2	0	0
-38.75	-9.16667	0	    2	0	0
-38.75	-11.4583	0	    2	0	0
-38.75	-13.75	0	    2	0	0
-36.4706	-13.75	0	    2	0	0
-34.1912	-13.75	0	    2	0	0
-31.9118	-13.75	0	    2	0	0
-29.6324	-13.75	0	    2	0	0
-27.3529	-13.75	0	    2	0	0
-25.0735	-13.75	0	    2	0	0
-22.7941	-13.75	0	    2	0	0
-20.5147	-13.75	0	    2	0	0
-18.2353	-13.75	0	    2	0	0
-15.9559	-13.75	0	    2	0	0
-13.6765	-13.75	0	    2	0	0
-11.3971	-13.75	0	    2	0	0
-9.11765	-13.75	0	    2	0	0
-6.83824	-13.75	0	    2	0	0
-4.55882	-13.75	0	    2	0	0
-2.27941	-13.75	0	    2	0	0
0	-13.75	0	    2	0	0
2.27941	-13.75	0	    2	0	0
4.55882	-13.75	0	    2	0	0
6.83824	-13.75	0	    2	0	0
9.11765	-13.75	0	    2	0	0
11.3971	-13.75	0	    2	0	0
13.6765	-13.75	0	    2	0	0
15.9559	-13.75	0	    2	0	0
18.2353	-13.75	0	    2	0	0
20.5147	-13.75	0	    2	0	0
22.7941	-13.75	0	    2	0	0
25.0735	-13.75	0	    2	0	0
27.3529	-13.75	0	    2	0	0
29.6324	-13.75	0	    2	0	0
31.9118	-13.75	0	    2	0	0
34.1912	-13.75	0	    2	0	0
36.4706	-13.75	0	    2	0	0
38.75	-13.75	0	    2	0	0
38.75	-11.4583	0	    2	0	0
38.75	-9.16667	0	    2	0	0
38.75	-6.875	0	    2	0	0
38.75	-4.58333	0	    2	0	0
38.75	-2.29167	0	    2	0	0
36.5	0	0	    2	0	0
36.5	2.3	0	    2	0	0
36.5	4.6	0	    2	0	0
36.5	6.9	0	    2	0	0
36.5	9.2	0	    2	0	0
36.5	11.5	0	    2	0	0
34.2188	11.5	0	    2	0	0
31.9375	11.5	0	    2	0	0
29.6562	11.5	0	    2	0	0
27.375	11.5	0	    2	0	0
25.0938	11.5	0	    2	0	0
22.8125	11.5	0	    2	0	0
20.5312	11.5	0	    2	0	0
18.25	11.5	0	    2	0	0
15.9688	11.5	0	    2	0	0
13.6875	11.5	0	    2	0	0
11.4062	11.5	0	    2	0	0
9.125	11.5	0	    2	0	0
6.84375	11.5	0	    2	0	0
4.5625	11.5	0	    2	0	0
2.28125	11.5	0	    2	0	0
0	11.5	0	    2	0	0
-2.28125	11.5	0	    2	0	0
-4.5625	11.5	0	    2	0	0
-6.84375	11.5	0	    2	0	0
-9.125	11.5	0	    2	0	0
-11.4062	11.5	0	    2	0	0
-13.6875	11.5	0	    2	0	0
-15.9688	11.5	0	    2	0	0
-18.25	11.5	0	    2	0	0
-20.5312	11.5	0	    2	0	0
-22.8125	11.5	0	    2	0	0
-25.0938	11.5	0	    2	0	0
-27.375	11.5	0	    2	0	0
-29.6562	11.5	0	    2	0	0
-31.9375	11.5	0	    2	0	0
-34.2188	11.5	0	    2	0	0
-36.5	11.5	0	    2	0	0
-36.5	9.2	0	    2	0	0
-36.5	6.9	0	    2	0	0
-36.5	4.6	0	    2	0	0
-36.5	2.3	0	    2	0	0
-36.5	0	0	    2	0	0
-36.5	-2.3	0	    2	0	0
-36.5	-4.6	0	    2	0	0
-36.5	-6.9	0	    2	0	0
-36.5	-9.2	0	    2	0	0
-36.5	-11.5	0	    2	0	0
-34.2188	-11.5	0	    2	0	0
-31.9375	-11.5	0	    2	0	0
-29.6562	-11.5	0	    2	0	0
-27.375	-11.5	0	    2	0	0
-25.0938	-11.5	0	    2	0	0
-22.8125	-11.5	0	    2	0	0
-20.5312	-11.5	0	    2	0	0
-18.25	-11.5	0	    2	0	0
-15.9688	-11.5	0	    2	0	0
-13.6875	-11.5	0	    2	0	0
-11.4062	-11.5	0	    2	0	0
-9.125	-11.5	0	    2	0	0
-6.84375	-11.5	0	    2	0	0
-4.5625	-11.5	0	    2	0	0
-2.28125	-11.5	0	    2	0	0
0	-11.5	0	    2	0	0
2.28125	-11.5	0	    2	0	0
4.5625	-11.5	0	    2	0	0
6.84375	-11.5	0	    2	0	0
9.125	-11.5	0	    2	0	0
11.4062	-11.5	0	    2	0	0
13.6875	-11.5	0	    2	0	0
15.9688	-11.5	0	    2	0	0
18.25	-11.5	0	    2	0	0
20.5312	-11.5	0	    2	0	0
22.8125	-11.5	0	    2	0	0
25.0938	-11.5	0	    2	0	0
27.375	-11.5	0	    2	0	0
29.6562	-11.5	0	    2	0	0
31.9375	-11.5	0	    2	0	0
34.2188	-11.5	0	    2	0	0
36.5	-11.5	0	    2	0	0
36.5	-9.2	0	    2	0	0
36.5	-6.9	0	    2	0	0
36.5	-4.6	0	    2	0	0
36.5	-2.3	0	    2	0	0
34.25	0	0	    2	0	0
34.25	2.3125	0	    2	0	0
34.25	4.625	0	    2	0	0
34.25	6.9375	0	    2	0	0
34.25	9.25	0	    2	0	0
31.9667	9.25	0	    2	0	0
29.6833	9.25	0	    2	0	0
27.4	9.25	0	    2	0	0
25.1167	9.25	0	    2	0	0
22.8333	9.25	0	    2	0	0
20.55	9.25	0	    2	0	0
18.2667	9.25	0	    2	0	0
15.9833	9.25	0	    2	0	0
13.7	9.25	0	    2	0	0
11.4167	9.25	0	    2	0	0
9.13333	9.25	0	    2	0	0
6.85	9.25	0	    2	0	0
4.56667	9.25	0	    2	0	0
2.28333	9.25	0	    2	0	0
0	9.25	0	    2	0	0
-2.28333	9.25	0	    2	0	0
-4.56667	9.25	0	    2	0	0
-6.85	9.25	0	    2	0	0
